2,http://s3contents.chinesepod.com/0071/9ae5499ff3a114baa180e6d10c23d2c9e9233d9b/mp3/64/rec-1185523894843-1.mp3,It’s my treat. / It’s on me.,我请客。,wǒ qǐngkè 。,wo qing ke 
5,http://s3contents.chinesepod.com/0133/5e5994f94643caf2084fe7f62f43e4c0c6f195bd/mp3/64/rec-1210871304687-3.mp3,It’s not very expensive. You should try it.,不是很贵。你应该试试。,bù shì hěn guì 。 nǐ yīnggāi shìshi 。,bu shi hen gui  ni ying gai shi shi 
2,http://s3contents.chinesepod.com/0311/7d6b31bf8ea6939f38c2a14dd48eee9243a9f554/mp3/64/rec-1218523094859-5.mp3,It’s OK.,没关系。,méiguānxi 。,mei guan xi 
3,http://s3contents.chinesepod.com/0308/f56bcdcd26bb4d01d454347fbb6f8276dc21a99f/mp3/64/rec-1218566885031-3.mp3,It’s OK. Come in.,没关系！请进。,méi guānxi ！ qǐng jìn 。,mei guan xi  qing jin 
2,http://s3contents.chinesepod.com/0163/ef305ed672cba72a68e49bc6f56bd182af50d664/mp3/64/rec-1216056880421-1.mp3,It’s on the second floor.,在二楼。,zài èrlóu 。,zai er lou 
2,http://s3contents.chinesepod.com/0406/ae526c83496589697140879511ec387140000f7d/mp3/64/rec-1218578233421-2.mp3,It’s unsanitary.,不卫生。,bù wèishēng 。,bu wei sheng 
4,http://s3contents.chinesepod.com/0053/ab6d748b12822923214b9233e708e29a99a2dfaa/mp3/64/rec-1220125875234-4.mp3,It’s up to you. Take the fastest way.,随便你，走最快的。,suíbiàn nǐ ， zǒu zuìkuài de 。,sui bian ni  zou zui kuai de 
2,http://s3contents.chinesepod.com/0213/1c216038ed0d3990172761ff3294929cefca9fd2/mp3/64/rec-1218220972796-2.mp3,It’s very cheap !,很便宜！,hěn piányi ！,hen bian yi 
3,http://s3contents.chinesepod.com/0474/9fd936e7ac0d803005739e5c03494cf1db4c2810/mp3/64/rec-1218655565718-2.mp3,It’s very late. Hurry and get up.,很晚了。快起床！,hěn wǎn le 。 kuài qǐchuáng ！,hen wan le  kuai qi chuang 
4,http://s3contents.chinesepod.com/0612/6ccac65965f115a9c9725b3125160fcbd8e67040/mp3/64/rec-1187164753265-3.mp3,Just kidding. You're not ugly.,开玩笑。你不难看。,kāi wánxiào 。 nǐ bù nánkàn 。,kai wan xiao  ni bu nan kan 
3,http://s3contents.chinesepod.com/0402/9312fe0cc062dc4eddcecc14cfb125c25a45e779/mp3/64/rec-1218577392703-3.mp3,Just right. Thanks.,刚刚好。谢谢。,gānggāng hǎo 。 xièxie 。,gang gang hao  xie xie 
3,http://s3contents.chinesepod.com/0576/bb30791fa86db0fc73babad12ec32dfd3517cacb/mp3/64/rec-1184033407859-0.mp3,"Kitty, where are you?",咪咪，你在哪儿？,mīmi ， nǐ zài nǎr ？,mi mi  ni zai na er 
1,http://s3contents.chinesepod.com/0301/685ce845ab0888784dda337f94c1700f055f2009/mp3/64/rec-1218562868656-0.mp3,Knock on the door,敲门,qiāomén,qiao men
3,http://s3contents.chinesepod.com/0033/489e54ca1288e396da36cb68355893ffbef2332c/mp3/64/rec-1183011452125-1.mp3,"Let me get this, OK?",我来付，好吗？,wǒ lái fù ， hǎo ma ？,wo lai fu  hao ma 
2,http://s3contents.chinesepod.com/0263/2760dffd6b21c0b967f0b44fb519bdd504c75c56/mp3/64/rec-1218479705828-3.mp3,Let me have a look.,让我看看。,ràng wǒ kànkan 。,rang wo kan kan 
3,http://s3contents.chinesepod.com/0998/89ab3cce9fcb0cb5336713391d103336b1fb381f/mp3/64/rec-1221862120812-0.mp3,Let me introduce you.,我先介绍一下。,wǒ xiān jièshào yīxià 。,wo xian jie shao yi xia 
4,http://s3contents.chinesepod.com/1005/6b4b37a7a30f7ba27f2d4cfb7260f21dfc2da7a9/mp3/64/rec-1222547518750-1.mp3,Let me take a look at your hands.,给我看看你的手。,gěi wǒ kànkan nǐ de shǒu 。,gei wo kan kan ni de shou 
2,http://s3contents.chinesepod.com/0469/f39ba4a941427647bcabdb124f9cbd7f21a55781/mp3/64/rec-1218754986109-2.mp3,Let me through.,让一下。,ràng yīxià 。,rang yi xia 
3,http://s3contents.chinesepod.com/0982/242b69b6c8045ddae1978bfc092275cc7ed3398e/mp3/64/rec-1219960302968-2.mp3,Let's go take a look!,我们去看看吧！,wǒmen qù kàn kan ba ！,wo men qu kan kan ba 
4,http://s3contents.chinesepod.com/0800/f043570c20ddecd4d816b06c69679ca50f78ed3c/mp3/64/rec-1203411401203-4.mp3,Let's start! Open your books.,我们开始吧！打开书。,wǒmen kāishǐ ba ！ dǎkāi shū 。,wo men kai shi ba  da kai shu 
4,http://s3contents.chinesepod.com/0083/b070a557585216cff26642ddd565fad2a3420f5c/mp3/64/rec-1217897882328-0.mp3,Let’s go eat. Okay?,我们去吃饭，好吗？,wǒmen qù chīfàn ， hǎo ma ？,wo men qu chi fan  hao ma 
2,http://s3contents.chinesepod.com/0490/9f5fe095719962ca7dde9afeccebbbe04200a702/mp3/64/rec-1218668725734-2.mp3,Li Wenjing.,李文静。,lǐ wénjìng 。,li wen jing 
5,http://s3contents.chinesepod.com/0690/dae5cb3ae5f951ec689a4d442b48e54fb16a15ae/mp3/64/rec-1193733279169-0.mp3,Long time no see! How is business?,好久不见！生意怎么样？,hǎojiǔ bùjiàn ！ shēngyi zěnmeyàng ？,hao jiu bu jian  sheng yi zen yao yang 
1,http://s3contents.chinesepod.com/0381/3b46ea23c086eb022cd598bd0b327bf3dcf2e8ec/mp3/64/rec-1218497069703-0.mp3,make a toast,敬酒,jìngjiǔ,jing jiu
5,http://s3contents.chinesepod.com/1150/dc0f9d55f46a3072a24c9a9368d1d9aa4b6afbce/mp3/64/rec-1239836362500-0.mp3,Maps! Maps! Do you want a map?,地图、地图，要地图吗？,dìtú 、 dìtú ， yào dìtú ma ？,di tu 、 di tu  yao di tu ma 
4,http://s3contents.chinesepod.com/0527/8c7e1fa81f04abef7303536b3139c43602af3b7b/mp3/64/rec-1219099792046-0.mp3,May I ask which stop is this?,请问，这站是哪里？,qǐngwèn ， zhè zhàn shì nǎli ？,qing wen  zhe zhan shi na li 
3,http://s3contents.chinesepod.com/0200/dc2c4ac51fcaf5fa367b0d3566fb8c699ec438eb/mp3/64/rec-1218216074968-2.mp3,May I have your name?,请问你叫什么？,qǐng wèn nǐ jiào shénme ？,qing wen ni jiao shi yao 
4,http://s3contents.chinesepod.com/0180/ae6c014243a61561c4845228b8420594623edbff/mp3/64/rec-1219164429515-0.mp3,May I take a photo?,我可以拍照片吗？,wǒ kěyǐ pāi zhàopiàn ma ？,wo ke yi pai zhao pian ma 
2,http://s3contents.chinesepod.com/0409/b3cabeaad533bd15cdee5fe47381ffe32a858071/mp3/64/rec-1213898612640-3.mp3,Maybe a year.,也许一年。,yěxǔ yī nián 。,ye xu yi nian 
3,http://s3contents.chinesepod.com/0569/47ab898351c94241e2f12e1462db7924ce7978b4/mp3/64/rec-1183682864953-3.mp3,Me too. There's nothing to do!,我也是。没事做！,wǒ yě shì 。 méishì zuò ！,wo ye shi  mei shi zuo 
5,http://s3contents.chinesepod.com/0629/e97f2db1914be9b12e855e0dec6e426a6f273ffd/mp3/64/rec-1188371532484-2.mp3,Me? No I haven't. I like you!,我？没有啊。我喜欢你啊！,wǒ ？ méiyǒu a 。 wǒ xǐhuan nǐ a ！,wo  mei you a  wo xi huan ni a 
4,http://s3contents.chinesepod.com/1058/e47383b9634416a78ec2e64c4c82f447ce5cf3ee/mp3/64/rec-1229126061906-0.mp3,Merry Christmas! Here's your present!,圣诞快乐！你的礼物！,shèngdàn kuàilè ！ nǐ de lǐwù ！,sheng dan kuai le  ni de li wu 
3,http://s3contents.chinesepod.com/0536/33dce0b506fcd4f28c3bfcf2247011cd346bde6f/mp3/64/rec-1180600296390-0.mp3,"Miss, do you have napkins?",小姐，有纸巾吗？,xiǎojie ， yǒu zhǐjīn ma ？,xiao jie  you zhi jin ma 
4,http://s3contents.chinesepod.com/1014/ba9a63641bbac930957285f84aadcbba027379f2/mp3/64/rec-1224006723437-0.mp3,"Miss, do you have salt and pepper?",小姐，有盐和胡椒吗？,xiǎojie ， yǒu yán hé hújiāo ma ？,xiao jie  you yan he hu jiao ma 
3,http://s3contents.chinesepod.com/0796/0b1877c8f4527f9aa652fa8462652e9093262ff8/mp3/64/rec-1202974489078-0.mp3,"Mommy, I want to eat soup!",妈妈，我要喝汤！,māma ， wǒ yào hē tāng ！,ma ma  wo yao he tang 
1,http://s3contents.chinesepod.com/0970/5274f445af363dc822c2ba9664128ddf204fe674/mp3/64/rec-1218586313343-1.mp3,Morning!,早！,zǎo ！,zao 
3,http://s3contents.chinesepod.com/0890/62da1ba4ff46329ff1083089cc11bf8dd7b15f81/mp3/64/rec-1211219418343-0.mp3,Morning.  Where are you going?,早，你去哪儿？,zǎo ， nǐ qù nǎr ？,zao  ni qu na er 
1,http://s3contents.chinesepod.com/0460/3859ad176996513347b846a77aba30a970996096/mp3/64/rec-1218740329718-2.mp3,Mr. Li.,老李,lǎo lǐ,lao li
4,http://s3contents.chinesepod.com/0031/9e8088355fe376f924dd44bc07d5b4476e362e5a/mp3/64/rec-1209597411906-0.mp3,Ms. Wang is British.,王小姐是英国人。,wáng xiǎojie shì yīngguórén 。,wang xiao jie shi ying guo ren 
3,http://s3contents.chinesepod.com/1107/165ca73d960e5014a5f2f84779f543a647a93b23/mp3/64/rec-1233968392609-0.mp3,My bag is too heavy!,我的包太重了！,wǒ de bāo tài zhòng le ！,wo de bao tai zhong le 
5,http://s3contents.chinesepod.com/0095/abbbf7c1f0a363b759650fa9a22ac505c4bbd281/mp3/64/rec-1218584715937-1.mp3,"My home address is number 135, Nanjing Road.",我家里的地址是南京路一百三十五号。,wǒ jiālǐ de dìzhǐ shì nánjīng lù yībǎi sānshí wǔ hào 。,wo jia li de di zhi shi nan jing lu yi bai san shi wu hao 
4,http://s3contents.chinesepod.com/0113/f4c92a05ca6b5d7047183ea94c5c427f71de9b87/mp3/64/rec-1218470108859-2.mp3,My hometown is in Beijing.,我的老家在北京。,wǒde lǎojiā zài běijīng 。,wo de lao jia zai bei jing 
4,http://s3contents.chinesepod.com/0439/9a174adc062ba8496d84a4f9fd5febc62a43549b/mp3/64/rec-1218755136140-2.mp3,My keys are missing!,我的钥匙不见了！,wǒ de yàoshi bùjiànle ！,wo de yao chi bu jian le 
4,http://s3contents.chinesepod.com/0110/492f573f0bd242f206df35de1c9c958295d7e946/mp3/64/rec-1218242712359-1.mp3,My major is finance.,我的专业是金融。,wǒ de zhuānyè shì jīnróng 。,wo de zhuan ye shi jin rong 
2,http://s3contents.chinesepod.com/0002/562325eabd63bca8bbd28b223a78300aecd594a0/mp3/64/rec-1188871794000-3.mp3,My name is Li Li.,我叫李丽。,wǒ jiào lǐ lì 。,wo jiao li li 
3,http://s3contents.chinesepod.com/0002/562325eabd63bca8bbd28b223a78300aecd594a0/mp3/64/rec-1188871794000-2.mp3,My name is Wang Ping. How about you?,我叫王平。你呢？,wǒ jiào wáng píng 。 nǐ ne ？,wo jiao wang ping  ni ni 
3,http://s3contents.chinesepod.com/0209/5e5558258721f05aaaff51e9a41814f5bd88b13a/mp3/64/rec-1218218522328-3.mp3,Name your price.,你说多少钱？,nǐ shuō duōshǎo qián ？,ni shuo duo shao qian 
3,http://s3contents.chinesepod.com/0580/37114dd5f624f25d54535201ac9663998f895ab4/mp3/64/rec-1184312660237-2.mp3,Never mind!  You sit.,没关系！您坐。,méiguānxi ！ nín zuò 。,mei guan xi  nin zuo 
2,http://s3contents.chinesepod.com/0663/6ddaf2ee539ef7a4249ee6a4c29051830a3af774/mp3/64/rec-1190770656000-2.mp3,"Next time, then.",那，下次吧。,nà ， xiàcì ba 。,na  xia ci ba 
1,http://s3contents.chinesepod.com/0572/318c0baa83cdfed63f8de8677bed261d63a06e55/mp3/64/rec-1183605842937-2.mp3,Next year.,明年。,míngnián 。,ming nian 
1,http://s3contents.chinesepod.com/1007/88a393883a08d0f84c86632443da5f333d9bec58/mp3/64/rec-1222368639687-3.mp3,Night.,晚安！,wǎn ān ！,wan an 
2,http://s3contents.chinesepod.com/0904/7f7776939300a8f4be947aeb25b904f7fe18884c/mp3/64/rec-1211836804703-1.mp3,Nine in the morning.,早上九点。,zǎoshang jiǔ diǎn 。,zao shang jiu dian 
3,http://s3contents.chinesepod.com/0676/ad97f3ad1fd1a0e961dc856db56ac144fb73a946/mp3/64/rec-1192759587609-2.mp3,No little sister?,没有妹妹吗？,méiyǒu mèimei ma ？,mei you mei mei ma 
2,http://s3contents.chinesepod.com/0080/35aea8f89fb4461c1017acb68550890f21943c42/mp3/64/rec-1212616717156-6.mp3,No need for thanks.,不用谢。,bùyòngxiè 。,bu yong xie 
2,http://s3contents.chinesepod.com/0296/180f126b75f83c0712adc21634d03001a196ce71/mp3/64/rec-1218495295828-3.mp3,No problem.,没问题。,méiwèntí 。,mei wen ti 
4,http://s3contents.chinesepod.com/0042/5c3131131c4d015bacf9c0d27fdf58b03034b5ee/mp3/64/rec-1220121208187-2.mp3,No problem. (Do you) want to eat fried rice?,好。想不想吃炒饭？,hǎo 。 xiǎngbuxiǎng chī chǎofàn ？,hao  xiang bu xiang chi chao fan 
3,http://s3contents.chinesepod.com/0099/fb21d4850680acd07f321d9f76cc72df31b41f18/mp3/64/rec-1200389117781-3.mp3,No problem. Just a moment please.,没问题。请稍等。,méi wèntí 。 qǐng shāo děng 。,mei wen ti  qing shao deng 
2,http://s3contents.chinesepod.com/1170/f77aa2a2f069a29995b021660b37089ffe4fcafa/mp3/64/rec-1242261296203-1.mp3,"No thanks, I'm good.",不用了。,bùyòng le 。,bu yong le 
2,http://s3contents.chinesepod.com/0439/9a174adc062ba8496d84a4f9fd5febc62a43549b/mp3/64/rec-1218755136140-3.mp3,No way!,不会吧？,bùhuì ba ？,bu hui ba 
5,http://s3contents.chinesepod.com/0033/489e54ca1288e396da36cb68355893ffbef2332c/mp3/64/rec-1183011452125-2.mp3,No way.  Give me face. I’ll pay.,不行。给我面子，我来付钱。,bùxíng 。 gěi wǒ miànzi ， wǒ lái fùqián 。,bu xing  gei wo mian zi  wo lai fu qian 
4,http://s3contents.chinesepod.com/0728/aff187b41a7d72ae10c989dcd62e8b9a3cdf2db5/mp3/64/rec-1197276404343-2.mp3,"No, 14 dollars. 14!",不对，十四块钱。十四！,bùduì ， shí sì kuàiqián 。 shí sì ！,bu dui  shi si kuai qian  shi si 
4,http://s3contents.chinesepod.com/0376/1e796f12849bc454ec3b89ac09d64be9ea5cac7c/mp3/64/chinesepod_1688_dialogue_11523_prototype_532_21241.mp3,"No, bus number 100 goes there.",不去，100路去。,bù qù ， yībǎi lù qù 。,bu qu 100 lu qu 
4,http://s3contents.chinesepod.com/0821/e37380e58060c4dfaaf7d8ab35d512792d620cd3/mp3/64/rec-1212436795328-1.mp3,"No, I'm British.",不是，我是英国人。,bù shì ， wǒ shì yīngguórén 。,bu shi  wo shi ying guo ren 
4,http://s3contents.chinesepod.com/0343/c8783727fe12d48433372aa227137fd867ab4b38/mp3/64/rec-1218583829000-1.mp3,"No, I’m not Chinese.",不是，我不是中国人。,bù shì ， wǒ bù shì zhōngguórén 。,bu shi  wo bu shi zhong guo ren 
5,http://s3contents.chinesepod.com/0134/55d46778e1c3851d890622582aee8aa078db481d/mp3/64/rec-1211500210250-2.mp3,"No, it's 3:15 now. You are 15 minutes late. Don't be late again, OK?",不对，现在是三点十五分。你迟到了十五分钟。下次不要再迟到了，可以吗？,bù duì ， xiànzài shì sāndiǎn shíwǔfēn 。 nǐ chídào le shí wǔ fēnzhōng 。 xiàcì bùyào zài chídào le ， kěyǐ ma ？,bu dui  xian zai shi san dian shi wu fen  ni chi dao le shi wu fen zhong  xia ci bu yao zai chi dao le  ke yi ma 
4,http://s3contents.chinesepod.com/0051/dc46d33a41556a8e6d3e389bdbea258b49b529be/mp3/64/rec-1183011906359-5.mp3,"No, my friend is over there.",不是，我朋友在那儿。,bù shì ， wǒ péngyou zài nàr 。,bu shi  wo peng you zai na er 
2,http://s3contents.chinesepod.com/0213/1c216038ed0d3990172761ff3294929cefca9fd2/mp3/64/rec-1218220972796-1.mp3,"No, thank you.",不要，谢谢。,bùyào ， xièxie 。,bu yao  xie xie 
4,http://s3contents.chinesepod.com/0329/7ebd2988021585641cf569c695bda96422bb6546/mp3/64/rec-1216055534312-1.mp3,"No, this isn’t mine.",不是，这个不是我的。,bù shì ， zhège bù shì wǒ de 。,bu shi  zhe ge bu shi wo de 
2,http://s3contents.chinesepod.com/0411/839269da2766fef451c77b60195a2c46ed63932a/mp3/64/rec-1218579706718-1.mp3,"No, you can’t.",不可以。,bù kěyǐ 。,bu ke yi 
1,http://s3contents.chinesepod.com/0880/b256656e6b606245b1b15405bb8e0f1bd1037631/mp3/64/rec-1210025692062-1.mp3,No.,不会。,bù huì 。,bu hui 
2,http://s3contents.chinesepod.com/0480/20ec6b2050668e661c7ad612f0191572d4220a75/mp3/64/rec-1218663200312-3.mp3,No.,不收费。,bù shōufèi 。,bu shou fei 
2,http://s3contents.chinesepod.com/0644/271c7d711da72a25e0d45f424f85125351ceda55/mp3/64/rec-1189411079875-3.mp3,No.,不知道。,bù zhīdào 。,bu zhi dao 
1,http://s3contents.chinesepod.com/0168/4836a82cc6a89e7d7bbf6888f537ffcbf2fa7be9/mp3/64/rec-1217615666031-1.mp3,No.,没有。,méiyǒu 。,mei you 
3,http://s3contents.chinesepod.com/0864/87dddad893efbb21bcadaa0fd440ec49f1bf4003/mp3/64/rec-1208404904671-1.mp3,No. I'm going in September.,不是。我九月去。,bù shì 。 wǒ jiǔyuè qù 。,bu shi  wo jiu yue qu 
4,http://s3contents.chinesepod.com/0634/2ae25f8abe5c3e4bc1755f8391628179f49462c2/mp3/64/rec-1188806004953-3.mp3,No. This is my big sister!,不是。这是我姐姐！,bù shì 。 zhè shì wǒ jiějie ！,bu shi  zhe shi wo jie jie 
5,http://s3contents.chinesepod.com/0056/f31e4110d2531a4bf285284393247da950c54629/mp3/64/rec-1220126200343-1.mp3,No. This is my second time.,不是。这是我第二次来。,bù shì 。 zhè shì wǒ dìèrcì lái 。,bu shi  zhe shi wo di er ci lai 
4,http://s3contents.chinesepod.com/0860/7e17772b8cedb17044b3b68bdfec09142221ef09/mp3/64/rec-1208247770531-1.mp3,No. Tuesday I have free time.,没空。我星期二有空。,méikòng 。 wǒ xīngqī èr yǒukòng 。,mei kong  wo xing qi er you kong 
1,http://s3contents.chinesepod.com/0536/33dce0b506fcd4f28c3bfcf2247011cd346bde6f/mp3/64/rec-1180600296390-3.mp3,Not at all.,不谢,bùxiè,bu xie
1,http://s3contents.chinesepod.com/0080/35aea8f89fb4461c1017acb68550890f21943c42/mp3/64/rec-1212616717156-2.mp3,Not bad.,不错。,bùcuò 。,bu cuo 
1,http://s3contents.chinesepod.com/0890/62da1ba4ff46329ff1083089cc11bf8dd7b15f81/mp3/64/rec-1211219418343-3.mp3,Not far.,不远。,bù yuǎn 。,bu yuan 
2,http://s3contents.chinesepod.com/0523/b35f4b413ed3c9e702eedf8ac8b2970a95d21a38/mp3/64/rec-1219099400109-3.mp3,Not me.,不是我。,bù shì wǒ 。,bu shi wo 
5,http://s3contents.chinesepod.com/0110/492f573f0bd242f206df35de1c9c958295d7e946/mp3/64/rec-1218242712359-3.mp3,Not really. It’s pretty boring.,不怎么喜欢。挺无聊的。,bù zěnme xǐhuan 。 tǐng wúliáo de 。,bu zen yao xi huan  ting wu liao de 
2,http://s3contents.chinesepod.com/0690/dae5cb3ae5f951ec689a4d442b48e54fb16a15ae/mp3/64/rec-1193733279169-1.mp3,Not so good.,不太好。,bùtài hǎo 。,bu tai hao 
2,http://s3contents.chinesepod.com/0229/2559e52670684685826d432d8397dfe7156d0fc8/mp3/64/rec-1218226842078-3.mp3,Not yet.,还没有吃。,hái méiyǒu chī 。,huan mei you chi 
2,http://s3contents.chinesepod.com/0978/8b201e653c6b7829fee05ba167267af3d5d0cd18/mp3/64/rec-1219775709890-1.mp3,Nothing special.,还好吧。,hái hǎo ba 。,huan hao ba 
2,http://s3contents.chinesepod.com/0099/fb21d4850680acd07f321d9f76cc72df31b41f18/mp3/64/rec-1200389117781-1.mp3,Of course I can.,当然可以。,dāngrán kěyǐ 。,dang ran ke yi 
3,http://s3contents.chinesepod.com/1126/c8a61b7260700bb0d5feed632e0f1558fa046eb5/mp3/64/rec-1236387235906-1.mp3,Of course I can. Look!,当然会。你看！,dāngrán huì 。 nǐ kàn ！,dang ran hui  ni kan 
2,http://s3contents.chinesepod.com/0304/b7f55819c38877db63fa4eae6cdebd7bd48ae794/mp3/64/rec-1218565987937-2.mp3,Of course I do.,当然会。,dāngrán huì 。,dang ran hui 
3,http://s3contents.chinesepod.com/0416/d19239384bfad22408e5d263aa59ec58319418ca/mp3/64/rec-1210355767718-2.mp3,Of course really.,当然是真的。,dāngrán shì zhēnde 。,dang ran shi zhen de 
3,http://s3contents.chinesepod.com/0338/a0088af884f1e6da840998146eb67c8b2d609b8f/mp3/64/rec-1229645822937-2.mp3,Of course. Does it taste good?,当然。好吃吗？,dāngrán 。 hǎochī ma ？,dang ran  hao chi ma 
3,http://s3contents.chinesepod.com/0420/6394dd71958e78a688f7edbfc59af9f4af58dff0/mp3/64/rec-1218748629406-0.mp3,"Oh no, it’s raining!",糟了，下雨了!,zāo le ， xiàyǔ le !,zao le  xia yu le 
1,http://s3contents.chinesepod.com/0439/9a174adc062ba8496d84a4f9fd5febc62a43549b/mp3/64/rec-1218755136140-0.mp3,Oh no!,啊呀！,āyā ！,a ya 
1,http://s3contents.chinesepod.com/0640/2486747bd92e36ca2d13d399a94e66c353e45451/mp3/64/rec-1189154775406-4.mp3,Oh no!,糟糕！,zāogāo ！,zao gao 
4,http://s3contents.chinesepod.com/0393/089d60fc0b957234d5e91555fefbfc7103e72e56/mp3/64/rec-1218574967671-3.mp3,Oh really? Have fun!,是吗？玩得开心点！,shì ma ？ wán de kāixīn diǎn ！,shi ma  wan de kai xin dian 
3,http://s3contents.chinesepod.com/0661/d909c4aec9eb5ec2c514bc4d73258e5d88b8bcea/mp3/64/rec-1190619495187-3.mp3,"Oh, hi! Please sit down.",噢，你好！请坐。,ō ， nǐhǎo ！ qǐng zuò 。,o  ni hao  qing zuo 
2,http://s3contents.chinesepod.com/1088/05154680a6bfa3eb6b5e065156a0f8e22c9f584c/mp3/64/rec-1231893081000-1.mp3,"Oh, I am.",啊，我是。,a ， wǒ shì 。,a  wo shi 
3,http://s3contents.chinesepod.com/0728/aff187b41a7d72ae10c989dcd62e8b9a3cdf2db5/mp3/64/rec-1197276404343-3.mp3,"Oh, I heard wrong! OK.",哦，听错了！好的。,ō ， tīngcuò le ！ hǎode 。,e  ting cuo le  hao de 
3,http://s3contents.chinesepod.com/0509/58b6892a0b59055701191e5078c3b897e80afbd4/mp3/64/rec-1219082937328-3.mp3,"Oh, I'll go close the window.",噢，我去关窗。,ō ， wǒ qù guānchuāng 。,o  wo qu guan chuang 
3,http://s3contents.chinesepod.com/1115/a187fa619030ca1c3a725afba91a9bc64c0b6218/mp3/64/rec-1234315520234-3.mp3,"Oh, I'm sorry!",噢，不好意思！,ō ， bùhǎoyìsi ！,o  bu hao yi si 
2,http://s3contents.chinesepod.com/1120/c0687d5b718cdd9c7408faf2739d9ed5e57739eb/mp3/64/rec-1235609441515-4.mp3,"Oh, it's really quick.",哦，很快！,ò ， hěn kuài ！,e  hen kuai 
3,http://s3contents.chinesepod.com/0624/60bc74cce16c6e8053d4056c402831075b50a3eb/mp3/64/rec-1188204304171-3.mp3,"Oh, let's go!",哎呀，我们走吧！,āiyā ， wǒmen zǒu ba ！,ai ya  wo men zou ba 
1,http://s3contents.chinesepod.com/1093/1403f976ee270d8101a62effedbdc39a3d8fafff/mp3/64/rec-1233698883515-5.mp3,"Oh, OK.",好，好。,hǎo ， hǎo 。,hao  hao 
2,http://s3contents.chinesepod.com/0556/5df809d8e0621b60a420a69f089656a9201d3fbf/mp3/64/rec-1182405281703-3.mp3,"Oh, OK.",噢，好的。,ō ， hǎo de 。,o  hao de 
3,http://s3contents.chinesepod.com/0877/15b48a233078bfef7d864abf693adc08e41a80ca/mp3/64/rec-1209942470375-3.mp3,"Oh, Suzhou is quite nice.",哦，苏州不错。,ō ， sūzhōu bùcuò 。,e  su zhou bu cuo 
2,http://s3contents.chinesepod.com/0756/7765ca01e473f6dda4cd1486730de99215b7764a/mp3/64/rec-1198913543984-1.mp3,"Oh, thank you!",噢，谢谢！,ō ， xièxie ！,o  xie xie 
2,http://s3contents.chinesepod.com/0527/8c7e1fa81f04abef7303536b3139c43602af3b7b/mp3/64/rec-1219099792046-2.mp3,"Oh, thank you.",哦，谢谢。,ō ， xièxie 。,e  xie xie 
3,http://s3contents.chinesepod.com/1035/e4dd965ef5e664240094ae25ed0177e4a56e2ef1/mp3/64/rec-1226445613031-3.mp3,"Oh, there isn't enough time!",哎，来不及了！,ai ， láibují le ！,ai  lai bu ji le 
1,http://s3contents.chinesepod.com/1115/a187fa619030ca1c3a725afba91a9bc64c0b6218/mp3/64/rec-1234315520234-2.mp3,"Oh, they smell really bad!",真臭！,zhēn chòu ！,zhen chou 
2,http://s3contents.chinesepod.com/0308/f56bcdcd26bb4d01d454347fbb6f8276dc21a99f/mp3/64/rec-1218566885031-1.mp3,"Oh, you’re here!",噢，你来了！,ō ， nǐ lái le ！,o  ni lai le 
2,http://s3contents.chinesepod.com/1027/e603a998bb09dc72aa11d3d50c767d7a82ddcd30/mp3/64/rec-1224626174359-3.mp3,Oh! So quick!,啊？这么快！,ǎ ？ zhème kuài ！,a  zhe yao kuai 
2,http://s3contents.chinesepod.com/0393/089d60fc0b957234d5e91555fefbfc7103e72e56/mp3/64/rec-1218574967671-1.mp3,Oh? Why?,噢？为什么？,ó ？ wèishénme ？,o  wei shi yao 
2,http://s3contents.chinesepod.com/0890/62da1ba4ff46329ff1083089cc11bf8dd7b15f81/mp3/64/rec-1211219418343-2.mp3,Oh.  Is it far?,哦。远吗？,ō 。 yuǎn ma ？,e  yuan ma 
2,http://s3contents.chinesepod.com/0974/8685bba53f34aa321cb0621c97d032de8b4e0933/mp3/64/rec-1219363566765-3.mp3,"OK, don't worry about it.",那算了。,nà suàn le 。,na suan le 
3,http://s3contents.chinesepod.com/0620/7bfaff2c54ebea94a80749e32f36b290967ac2ad/mp3/64/rec-1187769102377-3.mp3,"OK, I get it!",好了，我知道了！,hǎo le ， wǒ zhīdào le ！,hao le  wo zhi dao le 
3,http://s3contents.chinesepod.com/0606/1cbca27b97b4527e2dbb1cbb5c7c5c5a322c0ec4/mp3/64/rec-1186729977000-3.mp3,"OK, I'll go take a shower.",好的，我去洗澡。,hǎo de ， wǒ qù xǐzǎo 。,hao de  wo qu xi zao 
3,http://s3contents.chinesepod.com/0652/e629c9b8aba8d16e9268cc436934ed7b31e3b4fe/mp3/64/rec-1190011169859-3.mp3,"OK, I'll keep you company.",好吧，我陪你。,hǎo ba ， wǒ péi nǐ 。,hao ba  wo pei ni 
3,http://s3contents.chinesepod.com/0290/ebacbebe57c7aca05db8c68809dd0feaccae508c/mp3/64/rec-1218492184078-3.mp3,"OK, no problem.",好的，没问题。,hǎo de ， méiwèntí 。,hao de  mei wen ti 
3,http://s3contents.chinesepod.com/0942/c902ab41c08551b12b324648e1a7cf2daa391fb8/mp3/64/rec-1215648997203-3.mp3,"OK, please wait a moment.",好的，请等一下。,hǎo de ， qǐng děng yīxià 。,hao de  qing deng yi xia 
